BAC Date,C Date,GS Date,JPM Date,MS Date,WFC Date,BAC,BAC Adj Close,BAC Close,BAC High,BAC Low,BAC Open,BAC Volume,Bank Ticker Stock Info,C,C Adj Close,C Close,C High,C Low,C Open,C Volume,Correlation 1-2,Correlation 1-3,Correlation 1-4,Correlation 1-5,Correlation 1-6,Correlation 2-3,Correlation 2-4,Correlation 2-5,Correlation 2-6,Correlation 3-4,Correlation 3-5,Correlation 3-6,Correlation 4-5,Correlation 4-6,Correlation 5-6,GS,GS Adj Close,GS Close,GS High,GS Low,GS Open,GS Volume,JPM,JPM Adj Close,JPM Close,JPM High,JPM Low,JPM Open,JPM Volume,MS,MS Adj Close,MS Close,MS High,MS Low,MS Open,MS Volume,WFC,WFC Adj Close,WFC Close,WFC High,WFC Low,WFC Open,WFC Volume
23-07-2012,23-07-2012,23-07-2012,23-07-2012,23-07-2012,23-07-2012,168638034.4,6.308365822,7.090000153,7.150000095,6.900000095,6.940000057,168638000,1650,39012723.38,22.51117516,25.34000015,25.42000008,25.01000023,25.10000038,39012600,,,,,,,,,,,,,,,,4761651.615,81.94487,93.16000366,93.41999817,91.15000153,91.94000244,4761200,41248462.52,27.23543739,34.43999863,34.5,33.09999847,33.24000168,41248300,23396160.76,10.68780136,12.64000034,12.69999981,12.28999996,12.43999958,23396100,26461459.2,25.70476914,33.43999863,33.70999908,33.13000107,33.22000122,26461300
30-01-2012,30-01-2012,30-01-2012,30-01-2012,30-01-2012,30-01-2012,231240134.6,6.2743783,7.070000172,7.150000095,7.019999981,7.130000114,231240100,1529,34772548.11,26.83858681,30.22999954,30.53000069,30.07999992,30.43000031,34772400,,,,,,,,,,,,,,,,6357435.062,95.77164459,109.7300034,110.4199982,108.7699966,110.3700027,6356900,24423776.04,28.8370266,37.00999832,37.16999817,36.36000061,36.65999985,24423600,31773389.3,15.34418964,18.20000076,18.79999924,18.17000008,18.79000092,31773300,22814939.04,22.18171501,29.25,29.32999992,29.03000069,29.25,22814800
31-10-2011,31-10-2011,31-10-2011,31-10-2011,31-10-2011,31-10-2011,252026933.9,6.049455166,6.829999924,7.159999847,6.820000172,7.090000153,252026900,1468,65573157.43,28.03660965,31.59000015,33.20000076,31.54000092,33.06000137,65573000,,,,,,,,,,,,,,,,8072240.956,95.24594116,109.5500031,113.8899994,109.4800034,112.7900009,8071700,46429968.31,26.8903389,34.75999832,36,34.72999954,35.93000031,46429800,32488387.38,14.83120537,17.63999939,18.65999985,17.62000084,18.62999916,32488300,41518824.37,19.55364037,25.90999985,26.65999985,25.87999916,26.37000084,41518700
25-07-2012,25-07-2012,25-07-2012,25-07-2012,25-07-2012,25-07-2012,117241334.6,6.29057169,7.070000172,7.159999847,7.010000229,7.110000134,117241300,1652,37006025.73,22.91094399,25.79000092,26.10000038,25.45999908,25.46999931,37005900,,,,,,,,,,,,,,,,4579366.968,84.40779114,95.95999908,96.69000244,94.84999847,95.05999756,4578900,32127868.2,27.81272507,35.16999817,35.45000076,34.79000092,34.97999954,32127700,25081662.39,10.95838165,12.96000004,13.0699997,12.67000008,12.72999954,25081600,25968158.41,25.48953819,33.15999985,33.40999985,32.99000168,33.36000061,25968000
23-05-2012,23-05-2012,23-05-2012,23-05-2012,23-05-2012,23-05-2012,194441534.5,6.370971203,7.170000076,7.170000076,6.849999905,6.900000095,194441500,1609,48579431.05,24.11912346,27.14999962,27.17000008,26.07999992,26.53000069,48579300,,,,,,,,,,,,,,,,5470174.637,85.8271637,98.04000092,98.51000214,95.51000214,96.75,5469700,52513062.38,26.86904907,34.25999832,34.41999817,33.20999908,33.61999893,52512900,47059064,11.30505657,13.36999989,13.44999981,12.81000042,13.06000042,47059000,30587950.42,24.39801025,31.73999977,31.79999924,30.97999954,31.5,30587800
13-09-2011,13-09-2011,13-09-2011,13-09-2011,13-09-2011,13-09-2011,220657534.4,6.200026989,7,7.179999828,6.96999979,7.090000153,220657500,1434,36296832.68,24.00728798,27.04999924,27.64999962,26.8199997,27.14999962,36296700,,,,,,,,,,,,,,,,7119704.679,90.49884796,104.0899963,105.1800003,101.5,103.4100037,7119200,50137755.79,24.91494179,32.49000168,33.40999985,32.16999817,32.81000137,50137600,20470274.66,13.02632332,15.53999996,15.85000038,15.07999992,15.15999985,20470200,34748616.15,18.38389206,24.36000061,24.90999985,24.15999985,24.34000015,34748500
24-07-2012,24-07-2012,24-07-2012,24-07-2012,24-07-2012,24-07-2012,138286734.6,6.263877392,7.039999962,7.179999828,6.96999979,7.159999847,138286700,1651,35738023.5,22.42234421,25.23999977,25.48999977,24.90999985,25.44000053,35737900,,,,,,,,,,,,,,,,5302158.757,83.09719086,94.47000122,94.59999847,93.20999908,93.37999725,5301700,29920565.88,27.46476746,34.72999954,34.88999939,34.22000122,34.58000183,29920400,22631761.84,10.67089272,12.61999989,13.07999992,12.40999985,13.06000042,22631700,24927358.78,25.5433445,33.22999954,33.56000137,32.95000076,33.5,24927200
01-06-2012,01-06-2012,01-06-2012,01-06-2012,01-06-2012,01-06-2012,240859034.5,6.24608326,7.019999981,7.190000057,6.940000057,7.119999886,240859000,1615,41527925.14,22.55559731,25.38999939,26.07999992,25.25,25.86000061,41527800,,,,,,,,,,,,,,,,5385154.587,81.48748016,92.63999939,94.19999695,92.19000244,94.0699997,5384700,50472353.8,25.0417099,31.93000031,32.65000153,31.77000046,32.40999985,50472200,31752562.11,10.76390266,12.72999954,13.02000046,12.63000011,12.97000027,31752500,50519646.2,23.18348694,30.15999985,31.45999908,30,31.39999962,50519500
31-01-2012,31-01-2012,31-01-2012,31-01-2012,31-01-2012,31-01-2012,212736334.9,6.327627182,7.130000114,7.190000057,7.050000191,7.170000076,212736300,1530,40151349.86,27.27360916,30.71999931,30.89999962,30.29999924,30.67000008,40151200,,,,,,,,,,,,,,,,8028941.11,97.29033661,111.4700012,112.5,109.1600037,110.6900024,8028400,29649678.36,29.06299019,37.29999924,37.54000092,36.93000031,37.52999878,29649500,27734689.5,15.72358322,18.64999962,18.68000031,18.04999924,18.39999962,27734600,31203739.34,22.15138054,29.20999908,29.5,28.97999954,29.5,31203600
09-09-2011,09-09-2011,09-09-2011,09-09-2011,09-09-2011,09-09-2011,255828834.4,6.182312489,6.980000019,7.210000038,6.960000038,7.110000134,255828800,1432,46652432.56,23.73216248,26.73999977,27.79999924,26.63999939,27.64999962,46652300,,,,,,,,,,,,,,,,8614203.569,88.89911652,102.25,105.8199997,102.2200012,104.3799973,8613700,67187554.89,24.60053825,32.08000183,33.20000076,31.93000031,33.08000183,67187400,19772474.68,12.80838108,15.27999973,15.73999977,15.21000004,15.64000034,19772400,46465913.04,17.74996185,23.52000046,24.28000069,23.43000031,24.05999947,46465800
20-07-2012,20-07-2012,20-07-2012,20-07-2012,20-07-2012,20-07-2012,160463034.8,6.29057169,7.070000172,7.210000038,7.059999943,7.210000038,160463000,1649,31663427.22,22.9820137,25.87000084,26.26000023,25.85000038,26.26000023,31663300,,,,,,,,,,,,,,,,5544360.854,82.82449341,94.16000366,95.30000305,94.09999847,94.47000122,5543900,36301362.79,26.80839539,33.90000153,34.13000107,33.90000153,34.04999924,36301200,33452662.71,10.80618095,12.77999973,13.23999977,12.77000046,13.10999966,33452600,24839761.81,25.98917961,33.81000137,34.29000092,33.75999832,33.95999908,24839600
22-08-2011,22-08-2011,22-08-2011,22-08-2011,22-08-2011,22-08-2011,398777832.9,5.679307938,6.420000076,7.21999979,6.420000076,7.199999809,398777800,1419,61703930.74,23.12864685,26.05999947,27.84000015,25.98999977,27.71999931,61703800,,,,,,,,,,,,,,,,11287132.59,92.32365418,106.5100021,114.4899979,105.0999985,114.1699982,11286600,50971562.68,25.62044525,33.40999985,35.18000031,33.34999847,35.11999893,50971400,22168177.46,13.13529873,15.67000008,16.54000092,15.61999989,16.48999977,22168100,51265011.17,17.27452087,22.88999939,24.12000084,22.79999924,24.09000015,51264900
27-10-2011,27-10-2011,27-10-2011,27-10-2011,27-10-2011,27-10-2011,408959934.9,6.39488554,7.21999979,7.230000019,6.900000095,7.110000134,408959900,1466,104602265,30.32638359,34.16999817,34.40000153,32.70999908,33.36999893,104602100,,,,,,,,,,,,,,,,16478455.46,101.2015076,116.4000015,117.5299988,110,110.3300018,16477900,76438475.46,28.63867188,37.02000046,37.54000092,35.70000076,36.56000137,76438300,64100391.25,16.31936646,19.40999985,19.5699997,17.89999962,18.04999924,64100300,66818428.3,20.4290657,27.0699997,27.5,26.34000015,26.95999908,66818300
26-07-2012,26-07-2012,26-07-2012,26-07-2012,26-07-2012,26-07-2012,121121535.1,6.379545689,7.170000076,7.239999771,7.110000134,7.21999979,121121500,1653,29948028.62,23.34624672,26.28000069,26.52000046,26,26.46999931,29947900,,,,,,,,,,,,,,,,5077876.705,86.25496674,98.05999756,98.19999695,96.75,97.44000244,5077400,28900671.19,28.31884384,35.81000137,35.93999863,35.34000015,35.77999878,28900500,33523263.45,10.99220276,13,13.3199997,12.85999966,13.27999973,33523200,22763160.54,25.96611786,33.77999878,33.84000015,33.27999878,33.66999817,22763000
17-05-2012,17-05-2012,17-05-2012,17-05-2012,17-05-2012,17-05-2012,241468334.5,6.2021451,6.980000019,7.25,6.929999828,7.099999905,241468300,1605,68419130.57,23.46173096,26.40999985,27.39999962,26.32999992,26.96999931,68419000,,,,,,,,,,,,,,,,6375677.657,84.98674774,97.08000183,99.94000244,97.08000183,98.5699997,6375200,95429364.56,26.61024857,33.93000031,35.09999847,33.88000107,35.04000092,95429200,37206765.73,11.38115788,13.46000004,13.93000031,13.34000015,13.61999989,37206700,46067451.16,24.16740036,31.44000053,32.15999985,31.43000031,31.95999908,46067300
25-05-2012,25-05-2012,25-05-2012,25-05-2012,25-05-2012,25-05-2012,108661234.9,6.353199959,7.150000095,7.25,7.070000172,7.070000172,108661200,1611,25276429.64,23.51502991,26.46999931,26.93000031,26.35000038,26.37000084,25276300,,,,,,,,,,,,,,,,3096472.184,84.65409851,96.69999695,97.77999878,96.51000214,96.54000092,3096000,28796561.19,26.27300644,33.5,34.13000107,33.29000092,34,28796400,16627764.25,11.20358753,13.25,13.40999985,13.17000008,13.22000027,16627700,18935452.09,24.490242,31.86000061,32.15000153,31.77000046,31.8199997,18935300
02-08-2012,02-08-2012,02-08-2012,02-08-2012,02-08-2012,02-08-2012,112848035,6.388442516,7.179999828,7.260000229,7.099999905,7.119999886,112848000,1658,31938828.33,23.26609993,26.18000031,26.63999939,26,26.23999977,31938700,,,,,,,,,,,,,,,,3980678.095,86.03510284,97.80999756,99.02999878,96.72000122,98.5,3980200,36675169.2,27.81272507,35.16999817,35.84000015,34.75999832,35.61999893,36675000,25873863.56,11.06010723,13.02999973,13.35999966,12.97999954,13.13000011,25873800,31475159.12,25.62789536,33.34000015,33.68000031,32.84000015,33.63000107,31475000
19-01-2012,19-01-2012,19-01-2012,19-01-2012,19-01-2012,19-01-2012,491008134.4,6.176756859,6.960000038,7.289999962,6.75,7.210000038,491008100,1522,63977344.3,26.03955078,29.32999992,30.04000092,29.10000038,29.79000092,63977200,,,,,,,,,,,,,,,,11481421.09,93.98243713,107.6800003,108.3000031,104.8799973,106.25,11480900,37000576.4,28.77470207,36.93000031,37.15000153,36.70999908,36.84000015,37000400,46368688.71,15.36930084,18.28000069,18.60000038,18.03000069,18.43000031,46368600,33156843.8,22.8642292,30.14999962,30.44000053,29.98999977,30.36000061,33156700
24-05-2012,24-05-2012,24-05-2012,24-05-2012,24-05-2012,24-05-2012,206041535.1,6.344315052,7.139999866,7.329999924,7.010000229,7.260000229,206041500,1610,40744931.34,23.68382454,26.65999985,27.43000031,26.30999947,27.26000023,40744800,,,,,,,,,,,,,,,,5177774.314,84.79414368,96.86000061,98.5,95.83999634,98.3199997,5177300,37843963.15,26.64162254,33.97000122,34.47999954,33.61999893,34.43999863,37843800,26212264.62,11.25432205,13.31000042,13.47999954,13.11999989,13.46000004,26212200,23765251.35,24.45181847,31.80999947,31.87999916,31.36000061,31.85000038,23765100
15-09-2011,15-09-2011,15-09-2011,15-09-2011,15-09-2011,15-09-2011,230299735.5,6.492314339,7.329999924,7.340000153,7.130000114,7.179999828,230299700,1436,40745638.04,25.37406158,28.59000015,28.60000038,27.55999947,27.92000008,40745500,,,,,,,,,,,,,,,,6355020.302,93.87223053,107.9700012,108.1900024,105.0999985,105.1699982,6354500,35847960.06,25.92718506,33.81000137,33.8199997,33.13000107,33.36999893,35847800,27515978.77,13.90648365,16.59000015,16.63999939,15.77000046,15.85999966,27515900,31740719.16,19.0102787,25.19000053,25.21999931,24.70999908,25.03000069,31740600
31-07-2012,31-07-2012,31-07-2012,31-07-2012,31-07-2012,31-07-2012,86093235.7,6.530803204,7.340000153,7.340000153,7.210000038,7.28000021,86093200,1656,24735732.24,24.10136032,27.12999916,27.27000046,26.76000023,26.97999954,24735600,,,,,,,,,,,,,,,,3664491.693,88.75309753,100.9000015,101.7799988,100,100.2600021,3664000,19681772.82,28.46909523,36,36.33000183,35.90999985,36.11000061,19681600,16591165.71,11.59486389,13.65999985,13.73999977,13.30000019,13.42000008,16591100,19404461.34,25.98917961,33.81000137,34,33.72000122,33.8199997,19404300
24-01-2012,24-01-2012,24-01-2012,24-01-2012,24-01-2012,24-01-2012,228810335.3,6.469620228,7.289999962,7.349999905,7.059999943,7.110000134,228810300,1525,37257244.53,26.5456028,29.89999962,29.98999977,28.89999962,29.19000053,37257100,,,,,,,,,,,,,,,,4544426.031,95.02106476,108.8700027,109.0999985,106.25,106.7900009,4543900,25403978.87,29.34348297,37.65999985,37.88999939,36.79999924,37.18000031,25403800,19028887.14,15.25158978,18.13999939,18.26000023,17.63999939,17.85000038,19028800,28199544.96,23.1599884,30.54000092,30.64999962,30.15999985,30.45000076,28199400
27-01-2012,27-01-2012,27-01-2012,27-01-2012,27-01-2012,27-01-2012,230914035.5,6.469620228,7.289999962,7.349999905,7.199999809,7.210000038,230914000,1528,37713549.27,27.40677834,30.87000084,30.90999985,30.02000046,30.05999947,37713400,,,,,,,,,,,,,,,,8404136.912,97.5521698,111.7699966,112.1999969,107.6200027,107.7699966,8403600,27674778.24,28.9928627,37.20999908,37.65999985,37.15000153,37.22999954,27674600,26265688.71,15.64770317,18.55999947,18.65999985,17.88999939,17.95000076,26265600,31196339.45,22.44713783,29.60000038,29.75,28.77000046,28.87999916,31196200
01-08-2012,01-08-2012,01-08-2012,01-08-2012,01-08-2012,01-08-2012,97187835.56,6.424032211,7.21999979,7.360000134,7.210000038,7.349999905,97187800,1657,38396131.71,23.79042435,26.78000069,27.34000015,26.5,27.29999924,38396000,,,,,,,,,,,,,,,,3093290.981,88.04057312,100.0899963,101.7600021,99.8199997,101.2699966,3092800,22180372.88,28.46909523,36,36.40000153,35.8199997,36.18999863,22180200,17840865.89,11.4675436,13.51000023,13.75,13.43000031,13.72999954,17840800,41075962.48,26.05835533,33.90000153,34.79999924,33.79999924,33.91999817,41075800
31-05-2012,31-05-2012,31-05-2012,31-05-2012,31-05-2012,31-05-2012,203267335.5,6.539700985,7.349999905,7.369999886,7.039999962,7.210000038,203267300,1614,37222228.9,23.55056572,26.51000023,26.78000069,25.86000061,26.20000076,37222100,,,,,,,,,,,,,,,,4833465.129,84.17910004,95.69999695,96.65000153,93.69999695,94.90000153,4833000,42125058.49,25.99851799,33.15000153,33.47000122,32.90999985,32.95999908,42124900,29034264.16,11.29660034,13.35999966,13.47999954,12.89999962,13.11999989,29034200,31880052.2,24.63629532,32.04999924,32.36000061,31.37999916,31.77000046,31879900
23-01-2012,23-01-2012,23-01-2012,23-01-2012,23-01-2012,23-01-2012,339942235.3,6.434123039,7.25,7.369999886,7.110000134,7.130000114,339942200,1524,39474845.67,26.50121689,29.85000038,30.32999992,29.40999985,29.57999992,39474700,,,,,,,,,,,,,,,,7092329.528,94.42758179,108.1900024,110.9000015,107.5199966,108.4899979,7091800,27499379.52,29.34348297,37.65999985,37.93999863,37.27000046,37.31000137,27499200,24346388.1,15.31044769,18.20999908,18.67000008,17.92000008,17.98999977,24346300,35272946.39,23.44815826,30.92000008,31.04000092,30.44000053,30.54000092,35272800
25-01-2012,25-01-2012,25-01-2012,25-01-2012,25-01-2012,25-01-2012,249340135.6,6.522868633,7.349999905,7.369999886,7.150000095,7.199999809,249340100,1526,39067145.42,26.5988636,29.95999908,30.14999962,29.3199997,29.38999939,39067000,,,,,,,,,,,,,,,,7928123.877,94.49737549,108.2699966,108.9499969,105.9300003,106.2300034,7927600,29860879.2,29.29674149,37.59999847,37.8199997,37.11999893,37.36000061,29860700,22144087.17,15.24318218,18.12999916,18.25,17.70999908,17.84000015,22144000,34173743.79,22.90215111,30.20000076,30.40999985,29.95999908,30.3199997,34173600
30-07-2012,30-07-2012,30-07-2012,30-07-2012,30-07-2012,30-07-2012,74683835.68,6.47742033,7.28000021,7.380000114,7.260000229,7.28000021,74683800,1655,26264032.86,24.11023712,27.13999939,27.37999916,26.97999954,27.25,26263900,,,,,,,,,,,,,,,,3660093.295,88.73549652,100.8799973,102.1800003,100.3499985,101.1500015,3659600,30698373.68,28.57980728,36.13999939,36.52000046,35.93999863,36.5,30698200,17374865.22,11.4675436,13.51000023,13.60000038,13.30000019,13.34000015,17374800,19113962.52,26.10447693,33.95999908,34.40000153,33.90999985,34.15000153,19113800
16-09-2011,16-09-2011,16-09-2011,16-09-2011,16-09-2011,16-09-2011,240523735.5,6.403741837,7.230000019,7.389999866,7.079999924,7.380000114,240523700,1437,49242041.08,25.72906303,28.98999977,29.28000069,28.15999985,28.92000008,49241900,,,,,,,,,,,,,,,,7999825.585,93.45491791,107.4899979,109.6600037,105.9100037,109.0699997,7999300,52683960.41,25.6357708,33.43000031,34.27000046,33.02000046,34.04999924,52683800,27178180.02,13.78913117,16.45000076,16.93000031,16.02000046,16.82999992,27178100,43811219.07,18.82915497,24.95000076,25.40999985,24.52000046,25.36000061,43811100
27-07-2012,27-07-2012,27-07-2012,27-07-2012,27-07-2012,27-07-2012,146210935.6,6.504112244,7.309999943,7.400000095,7.139999866,7.199999809,146210900,1654,52234032.1,24.25237274,27.29999924,27.60000038,26.35000038,26.60000038,52233900,,,,,,,,,,,,,,,,6397689.624,89.40399933,101.6399994,102.0500031,98.12000275,98.41000366,6397200,63636374.78,29.17291451,36.88999939,37.20000076,35.50999832,36.00999832,63636200,32845064.63,11.45056438,13.48999977,13.64999962,12.94999981,13.09000015,32845000,25808962.5,26.25052834,34.15000153,34.38000107,33.84999847,33.86999893,25808800
30-05-2012,30-05-2012,30-05-2012,30-05-2012,30-05-2012,30-05-2012,206801535.4,6.406237602,7.199999809,7.409999847,7.099999905,7.329999924,206801500,1613,33579028.22,23.09750938,26,26.61000061,25.97999954,26.53000069,33578900,,,,,,,,,,,,,,,,5713665.82,83.22029114,94.61000061,96.90000153,94.41000366,96.68000031,5713200,34203758.5,25.84950447,32.95999908,33.43999863,32.95000076,33.29999924,34203600,24816763.9,11.06830311,13.09000015,13.35999966,13.0699997,13.31000042,24816700,28690951.53,24.36726189,31.70000076,32.04000092,31.52000046,31.89999962,28690800
11-08-2011,11-08-2011,11-08-2011,11-08-2011,11-08-2011,11-08-2011,344079035.1,6.413547993,7.25,7.420000076,6.960000038,7.099999905,344079000,1412,63486745.95,26.88283539,30.29000092,31,28.57999992,29.20000076,63486600,,,,,,,,,,,,,,,,11842765.41,102.3699188,118.0999985,119.75,112.25,112.9400024,11842200,69583671.39,28.13571549,36.68999863,37.29999924,34.63000107,34.63000107,69583500,44330185.86,15.26443672,18.20999908,18.45000076,16.85000038,17.09000015,44330100,73369713.65,18.33107185,24.29000092,24.71999931,23.11000061,23.20000076,73369600
28-10-2011,28-10-2011,28-10-2011,28-10-2011,28-10-2011,28-10-2011,273167335.4,6.510027409,7.349999905,7.429999828,7.050000191,7.079999924,273167300,1467,51423965.64,30.31752205,34.15999985,34.38999939,33.22000122,33.54999924,51423800,,,,,,,,,,,,,,,,8250063.002,100.7320251,115.8600006,118.0699997,114,114.3399963,8249500,39891374.85,28.38338471,36.68999863,36.97999954,36.18999863,36.61000061,39891200,32877293.03,16.23529244,19.30999947,19.67000008,18.82999992,18.97999954,32877200,36000328.16,20.43661499,27.07999992,27.36000061,26.45999908,26.8199997,36000200
08-09-2011,08-09-2011,08-09-2011,08-09-2011,08-09-2011,08-09-2011,204593635.6,6.377171516,7.199999809,7.440000057,7.199999809,7.380000114,204593600,1431,38061938.13,24.83267212,27.97999954,28.84000015,27.84000015,28.63999939,38061800,,,,,,,,,,,,,,,,6509315.767,91.10745239,104.7900009,108,104.7399979,107.1299973,6508800,44815462,25.69712257,33.50999832,34.90999985,33.43999863,34.43999863,44815300,19166677.23,13.27780151,15.84000015,16.27000046,15.71000004,16.12999916,19166600,30515616.59,18.41407776,24.39999962,24.82999992,24.28000069,24.67000008,30515500
01-02-2012,01-02-2012,01-02-2012,01-02-2012,01-02-2012,01-02-2012,318811035.8,6.53174305,7.360000134,7.440000057,7.210000038,7.25,318811000,1531,64155154.11,28.05489159,31.60000038,32.04999924,31.13999939,31.27000046,64155000,,,,,,,,,,,,,,,,11333553.34,99.01846314,113.4499969,116.6500015,111.6100006,112.6100006,11333000,41957980.32,29.29674149,37.59999847,38.02999878,37.5,37.88999939,41957800,51396694.03,16.34746742,19.38999939,20.09000015,19.01000023,19.19000053,51396600,34825141.92,22.7605629,29.88999939,30.09000015,29.54999924,29.62999916,34825000
02-09-2011,02-09-2011,02-09-2011,02-09-2011,02-09-2011,02-09-2011,305988635.6,6.421456814,7.25,7.449999809,7.170000076,7.309999943,305988600,1428,36128139.32,25.20543098,28.39999962,29.03000069,28.26000023,28.42000008,36128000,,,,,,,,,,,,,,,,8381423.761,93.08104706,107.0599976,109.2399979,105.8000031,108.5800018,8380900,41677466.01,26.55599213,34.63000107,35.25,34.50999832,35.06000137,41677300,16513378.2,13.37839222,15.96000004,16.5699997,15.85000038,16.44000053,16513300,42753015.59,18.26314735,24.20000076,24.62000084,24.04999924,24.45999908,42752900
29-05-2012,29-05-2012,29-05-2012,29-05-2012,29-05-2012,29-05-2012,159872236,6.610881329,7.440000057,7.449999809,7.21999979,7.28000021,159872200,1612,27076931.6,24.00363731,27.02000046,27.0699997,26.67000008,26.84000015,27076800,,,,,,,,,,,,,,,,4528474.209,86.07905579,97.86000061,97.87999725,95.37999725,97.01000214,4528000,35855361.34,26.37496567,33.63000107,34,33.36000061,33.97999954,35855200,18585365.52,11.53335571,13.64000034,13.65999985,13.27000046,13.42000008,18585300,20189053.36,24.79003334,32.25,32.25999832,31.95999908,32.09999847,20188900
16-05-2012,16-05-2012,16-05-2012,16-05-2012,16-05-2012,16-05-2012,216226135.4,6.317656994,7.110000134,7.46999979,7.079999924,7.400000095,216226100,1604,54396234.28,23.91479302,26.92000008,28.44000053,26.90999985,28.10000038,54396100,,,,,,,,,,,,,,,,5797685.057,85.96721649,98.19999695,102.1399994,98.19999695,100.5500031,5797200,68729772.5,27.81016922,35.45999908,36.97999954,35.45999908,36.79000092,68729600,40665067.23,11.44879913,13.53999996,14.39000034,13.52999973,14.3199997,40665000,28226253.67,24.57480621,31.96999931,32.72000122,31.96999931,32.43999863,28226100
03-08-2012,03-08-2012,03-08-2012,03-08-2012,03-08-2012,03-08-2012,130250836.1,6.610881329,7.429999828,7.489999771,7.269999981,7.300000191,130250800,1659,39855332.87,24.35030556,27.39999962,27.68000031,26.60000038,26.84000015,39855200,,,,,,,,,,,,,,,,3283589.513,88.82345581,100.9800034,101.3600006,99,99.34999847,3283100,24516472.24,28.54027176,36.09000015,36.29000092,35.5,35.8199997,24516300,20978566.06,11.69672298,13.77999973,13.88000011,13.31000042,13.39000034,20978500,25066562.53,26.39657784,34.34000015,34.40000153,33.63000107,33.75999832,25066400
02-02-2012,02-02-2012,02-02-2012,02-02-2012,02-02-2012,02-02-2012,232425436.3,6.611614704,7.449999809,7.489999771,7.329999924,7.429999828,232425400,1532,41331355.73,28.41012001,31.98999977,32.34000015,31.34000015,31.64999962,41331200,,,,,,,,,,,,,,,,6624754.816,98.96611023,113.3899994,115.4100037,112.7099991,114.3399963,6624200,26784380.08,29.2577877,37.54999924,38.15999985,37.41999817,37.68999863,26784200,21612194.87,16.45706749,19.52000046,19.73999977,19.42000008,19.72999954,21612100,24624742.44,22.76818085,29.89999962,30.10000038,29.69000053,29.97999954,24624600
12-06-2012,12-06-2012,12-06-2012,12-06-2012,12-06-2012,12-06-2012,148255636.2,6.66426754,7.489999771,7.5,7.21999979,7.320000172,148255600,1622,43147332.89,24.53665352,27.62000084,27.64999962,26.42000008,26.65999985,43147200,,,,,,,,,,,,,,,,3668956.229,82.71892548,94.04000092,94.04000092,92.51999664,92.91000366,3668500,43334559.42,26.48476982,33.77000046,33.77999878,32.50999832,32.88000107,43334400,26987166.59,11.77857018,13.93000031,13.97999954,13.38000011,13.52000046,26987100,32437148.2,24.05978394,31.29999924,31.37999916,30.34000015,31.12000084,32437000
26-01-2012,26-01-2012,26-01-2012,26-01-2012,26-01-2012,26-01-2012,265938836,6.478494167,7.300000191,7.5,7.230000019,7.449999809,265938800,1527,50455648.25,26.97174835,30.37999916,30.95000076,29.54000092,30.40999985,50455500,,,,,,,,,,,,,,,,6910130.251,94.75050354,108.5599976,110.3000031,108.0299988,108.6100006,6909600,33284779.93,29.21103096,37.49000168,38.09999847,37.25,37.88000107,33284600,22780488.73,15.30203629,18.20000076,18.87999916,18.05999947,18.29000092,22780400,54668240.72,22.03004265,29.04999924,30.42000008,28.79999924,30.42000008,54668100
07-09-2011,07-09-2011,07-09-2011,07-09-2011,07-09-2011,07-09-2011,257251836,6.625172138,7.480000019,7.519999981,7.099999905,7.230000019,257251800,1430,35099340.33,25.72019005,28.97999954,29.20000076,28.10000038,28.32999992,35099200,,,,,,,,,,,,,,,,6526922.324,94.19390869,108.3399963,108.7900009,105,106,6526400,36146064.47,26.70170403,34.8199997,34.97999954,33.86999893,34.09999847,36145900,15972277.65,13.68854046,16.32999992,16.39999962,15.51000023,15.72000027,15972200,35510017.39,18.83669663,24.95999908,25.02000046,24.12000084,24.45000076,35509900
14-05-2012,14-05-2012,14-05-2012,14-05-2012,14-05-2012,14-05-2012,170716836.1,6.530910969,7.349999905,7.519999981,7.349999905,7.369999886,170716800,1602,51814339.26,24.99860764,28.13999939,29.17000008,28.05999947,28.88999939,51814200,,,,,,,,,,,,,,,,10076088.36,87.34165955,99.76999664,101.0699997,99.3199997,100.8600006,10075600,96488672.19,28.06898499,35.79000092,36.47000122,35.75999832,36.09999847,96488500,33857669.96,12.09142399,14.30000019,14.72999954,14.25,14.59000015,33857600,29762055.53,24.91302872,32.40999985,32.95000076,32.38000107,32.88000107,29761900
15-05-2012,15-05-2012,15-05-2012,15-05-2012,15-05-2012,15-05-2012,201254936,6.486483574,7.300000191,7.550000191,7.25,7.369999886,201254900,1603,60977537.11,24.68767548,27.79000092,28.60000038,27.64999962,28.37999916,60977400,,,,,,,,,,,,,,,,5657188.989,87.42919159,99.87000275,101.7699966,99.77999878,100.1399994,5656700,89903874.24,28.42191315,36.24000168,37.27000046,36.11999893,36.18999863,89903700,33837669.13,11.95613384,14.14000034,14.55000019,14.0699997,14.40999985,33837600,28625354.12,24.78234863,32.24000168,32.72000122,32.09999847,32.27999878,28625200
